year,district,constituency_id,constituency_number,constituency,candidate,party,votes,vote_share,is_winner,source_url
2021,Alappuzha,106,106,Kuttanad,THOMAS K THOMAS,NCP,57379,45.67,True,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Alappuzha,106,106,Kuttanad,Adv. JACOB ABRAHAM,KEC,51863,41.28,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Alappuzha,106,106,Kuttanad,THAMPI METTUTHARA,BDJS,14946,11.9,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Alappuzha,106,106,Kuttanad,Dr. VINU,DSJP,533,0.42,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Alappuzha,106,106,Kuttanad,NOTA,NOTA,523,0.42,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Alappuzha,106,106,Kuttanad,BIJU XAVIER SUCI,SUCI,392,0.31,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
