year,district,constituency_id,constituency_number,constituency,candidate,party,votes,vote_share,is_winner,source_url
2021,Palakkad,60,60,Alathur,K.D.PRASENAN,CPI(M),74653,55.15,True,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Palakkad,60,60,Alathur,PALAYAM PRADEEP,INC,40535,29.94,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Palakkad,60,60,Alathur,PRASANTH SIVAN,BJP,18349,13.56,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Palakkad,60,60,Alathur,NOTA,NOTA,783,0.58,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Palakkad,60,60,Alathur,CHANDRAN,BSP,699,0.52,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Palakkad,60,60,Alathur,RAJESH.M IND,IND,347,0.26,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
