year,district,constituency_id,constituency_number,constituency,candidate,party,votes,vote_share,is_winner,source_url
2021,Kasaragod,1,1,Manjeshwar,A K M ASHRAF,IUML,65758,38.14,True,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,1,1,Manjeshwar,K SURENDRAN,BJP,65013,37.7,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,1,1,Manjeshwar,V V RAMESHAN,CPI(M),40639,23.57,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,1,1,Manjeshwar,NOTA,NOTA,387,0.22,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,1,1,Manjeshwar,PRAVEEN KUMAR S,ADHRMPI,251,0.15,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,1,1,Manjeshwar,SURENDRAN M S/o PADMAVATHI,IND,197,0.11,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,1,1,Manjeshwar,JOHN D SOUZA I IND,IND,181,0.1,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
