year,district,constituency_id,constituency_number,constituency,candidate,party,votes,vote_share,is_winner,source_url
2021,Palakkad,53,53,Kongad,Santhakumari K,CPI(M),67881,49.01,True,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Palakkad,53,53,Kongad,U C Raman,IUML,40662,29.36,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Palakkad,53,53,Kongad,Suresh Babu M,BJP,27661,19.97,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Palakkad,53,53,Kongad,Guruvayoorappan P E,BSP,1351,0.98,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Palakkad,53,53,Kongad,NOTA,NOTA,953,0.69,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
