year,district,constituency_id,constituency_number,constituency,candidate,party,votes,vote_share,is_winner,source_url
2021,Kollam,117,117,Chavara,Dr.SUJITH VIJAYANPILLAI,IND,63282,44.29,True,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kollam,117,117,Chavara,SHIBU BABY JOHN,RSP,62186,43.52,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kollam,117,117,Chavara,VIVEK GOPAN,BJP,14211,9.95,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kollam,117,117,Chavara,JOHNSON KANDACHIRA,IND,1223,0.86,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kollam,117,117,Chavara,SUJITHMON,IND,901,0.63,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kollam,117,117,Chavara,NOTA,NOTA,701,0.49,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kollam,117,117,Chavara,VIJI RATHEESH IND,IND,376,0.26,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
