year,district,constituency_id,constituency_number,constituency,candidate,party,votes,vote_share,is_winner,source_url
2016,Idukki,90,90,Thodupuzha,P.J. JOSEPH,KEC(M),76564,54.0806,True,https://www.ceo.kerala.gov.in/ceokerala/pdf/BOOTH_WISE_RESULTS/GE2016/090.pdf
2016,Idukki,90,90,Thodupuzha,ADV. ROY VARICATTU,IND,30977,21.8804,False,https://www.ceo.kerala.gov.in/ceokerala/pdf/BOOTH_WISE_RESULTS/GE2016/090.pdf
2016,Idukki,90,90,Thodupuzha,ADV. S PRAVEEN,BDJS,28845,20.3745,False,https://www.ceo.kerala.gov.in/ceokerala/pdf/BOOTH_WISE_RESULTS/GE2016/090.pdf
2016,Idukki,90,90,Thodupuzha,ROY ARACKAL,SDPI,1294,0.914,False,https://www.ceo.kerala.gov.in/ceokerala/pdf/BOOTH_WISE_RESULTS/GE2016/090.pdf
2016,Idukki,90,90,Thodupuzha,NOTA,NOTA,1219,0.861,False,https://www.ceo.kerala.gov.in/ceokerala/pdf/BOOTH_WISE_RESULTS/GE2016/090.pdf
2016,Idukki,90,90,Thodupuzha,NISHA JIMMY,SUCI,811,0.5728,False,https://www.ceo.kerala.gov.in/ceokerala/pdf/BOOTH_WISE_RESULTS/GE2016/090.pdf
2016,Idukki,90,90,Thodupuzha,NAJEEB KALARICKAL,PDP,710,0.5015,False,https://www.ceo.kerala.gov.in/ceokerala/pdf/BOOTH_WISE_RESULTS/GE2016/090.pdf
2016,Idukki,90,90,Thodupuzha,P.J. AMBILY,BSP,440,0.3108,False,https://www.ceo.kerala.gov.in/ceokerala/pdf/BOOTH_WISE_RESULTS/GE2016/090.pdf
2016,Idukki,90,90,Thodupuzha,SANTHOSH P K,IND,292,0.2063,False,https://www.ceo.kerala.gov.in/ceokerala/pdf/BOOTH_WISE_RESULTS/GE2016/090.pdf
2016,Idukki,90,90,Thodupuzha,K M VEENAS,IND,228,0.161,False,https://www.ceo.kerala.gov.in/ceokerala/pdf/BOOTH_WISE_RESULTS/GE2016/090.pdf
2016,Idukki,90,90,Thodupuzha,PAREETH,IND,194,0.137,False,https://www.ceo.kerala.gov.in/ceokerala/pdf/BOOTH_WISE_RESULTS/GE2016/090.pdf
